"ID;""tweet"";""username"""
"5587;""RT @RealHistoryPic: Cant say anything about Productivity but Creativity has increased after #Demonetization2016 https:tco0fMh3UMbVq"";""aniljothomas"""
"5588;""RT @rajeev_mp: Today again #demonetization debate in Parlmnt stalled due to disruption ! <ed><U00A0><U00BD><ed><U00B9><U0084> i dont undrstnd why oppstn wants to stall its ow¸æçì†º"";""awnuraag"""
"5589;""RT @coolfunnytshirt: Delhiites least affected by #demonetization &amp"";""_ratnesh"""
"5590;""I just cant figure out What does he actually want #Kejriwal #Demonetization #aaptards Kaala Pani was meant f¸æçì†º https:tcoqo1eXNOc3v"";""vivek1946"""
"5591;""RT @abhic_1983: @SitaramYechury Continue with your rants against #demonetization People of Bengal has answered you LOL Salaam https:t¸æçì†º"";""neophyte11"""
"5592;""RT @_MiteshPatel: Youre forgetting the Motive#Demonetization Drama is just a PR exerciseJust a means through which ProFeku Media can¸æçì†º"";""GujaratKiAwaaz"""
"5593;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""altaliaa"""
"5594;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""EeshaChawda"""
"5595;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""jaijaicongress"""
"5596;""The latest The Property Daily! https:tcoQSdJPDWwdc Thanks to @Mallick1962 @patrival @UpUpNoDown #realestate #demonetization"";""chrisredfern83"""
"5597;""RT @AjoyAshirwad: Will #demonetization impact food supplies next https:tcow1cO08y5Le @thewire_in @PMOIndia @BJP4India @AamAadmiParty @¸æçì†º"";""lucifer_damned"""
"5598;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""NamoMad"""
"5599;""This show the real motive behind the socalled survey on #demonetizationModi assumes all poor have smartphones! https:tco0N33ac0ibv"";""mrtkachokra"""
"5600;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""PalakMisty11"""
"5601;""RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https:tcopYgK8Rmg7r"";""mrtkachokra"""
"5602;""RT @AmanatUllah23: Addressed the #YouthCongressProtest over #Demonetization issue in Delhi @OfficeOfRG https:tcoMDxu4YtbPW"";""sanjay_lycsidhi"""
"5603;""RT @AmanatUllah23: #YouthCongressProtest over #Demonetization issue in Delhi 12 @OfficeOfRG https:tco6AhloTCt0s"";""sanjay_lycsidhi"""
"5604;""RT @AmanatUllah23: #YouthCongressProtest over #Demonetization issue in Delhi 22 @OfficeOfRG https:tcoCVvyz430bg"";""sanjay_lycsidhi"""
"5605;""RT @ShirishKunder: Minor inconvenience for major convenience of Vijay Mallya and friends #demonetization https:tco4RMD7Fpfaw"";""TTeerandaz"""
"5606;""RT @_MiteshPatel: Youre forgetting the Motive#Demonetization Drama is just a PR exerciseJust a means through which ProFeku Media can¸æçì†º"";""VristiB"""
"5607;""RT @DrKumarVishwas: And the Oscar goes to Mr<U092D><U093E><U0935><U0941><U0915> <ed><U00A0><U00BD><ed><U00B8><U00A9><ed><U00A0><U00BD><ed><U00B8><U00A5><ed><U00A0><U00BD><ed><U00B8><U00A2><ed><U00A0><U00BD><ed><U00B8><U00AD>#demonetization https:tcoObQrhl"";""Amitward148"""
"5608;""RT @kanimozhi: Everyone seems to hate the rich even the rich hates richer and the richer hates the richest #Demonetization"";""venugopalgv"""
"5609;""RT @_MiteshPatel: Do we have any reports on how much #BlackMoney is recovered by this #demonetizationOr is it just PR drama https:tc¸æçì†º"";""devenddr42"""
"5610;""RT @RealHistoryPic: Cant say anything about Productivity but Creativity has increased after #Demonetization2016 https:tco0fMh3UMbVq"";""inquestioner"""
"5611;""RT @_MiteshPatel: Do we have any reports on how much #BlackMoney is recovered by this #demonetizationOr is it just PR drama https:tc¸æçì†º"";""naveenbebra"""
"5612;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""IleshIdoshi"""
"5613;""@runjhunmehrotra he could be hopping between ATMs Modiji Ka kripa #demonetization"";""arunpatil36"""
"5614;""RT @SatyendarJain: People who are supporting #demonetization will definitely wake up when lay off will start because of economic slowdow¸æçì†º"";""vmkapre"""
"5615;""RT @Mr_LoLwa: Politicians reactionIf modi withdraws #demonetization scheme Today<ed><U00A0><U00BD><ed><U00B8><U0082><ed><U00A0><U00BD><ed><U00B8><U0082> https:tcoOO0MptVdQT"";""JndMahesh"""
"5616;""RT @SatyendarJain: Daily wage earner are the first sufferer of #demonetization Others will feel the consequences of economic slowdown shor¸æçì†º"";""vmkapre"""
"5617;""RT @1Patelzuber: Farmers in Surat protesting against #demonetizationas cash crunch hs crippled rural economy https:tcou9DFFEcYIf #<U092E><U094B>¸æçì†º"";""Richasharma0971"""
"5618;""RT @DrKumarVishwas: And the Oscar goes to Mr<U092D><U093E><U0935><U0941><U0915> <ed><U00A0><U00BD><ed><U00B8><U00A9><ed><U00A0><U00BD><ed><U00B8><U00A5><ed><U00A0><U00BD><ed><U00B8><U00A2><ed><U00A0><U00BD><ed><U00B8><U00AD>#demonetization https:tcoObQrhl"";""JusticeNIndia"""
"5619;""RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https:tcopYgK8Rmg7r"";""Zeeshanzeshu"""
"5620;""Everyone seems to hate the rich even the rich hates richer and the richer hates the richest #Demonetization"";""kanimozhi"""
"5621;""RT @DrShobha: #Demonetization taught me minimalism Less stuff ! More happiness ! Thank you Prime Minister @PMOIndia #Insights"";""yaajushi"""
"5622;""RT @CMOMaharashtra: @mandybedi on Hon PM @narendramodi s #demonetization decision https:tcoj74RkdZRTO"";""AASHISH8294"""
"5623;""RT @DrKumarVishwas: And the Oscar goes to Mr<U092D><U093E><U0935><U0941><U0915> <ed><U00A0><U00BD><ed><U00B8><U00A9><ed><U00A0><U00BD><ed><U00B8><U00A5><ed><U00A0><U00BD><ed><U00B8><U00A2><ed><U00A0><U00BD><ed><U00B8><U00AD>#demonetization https:tcoObQrhl"";""jaspree40225358"""
"5624;""RT @_MiteshPatel: Youre forgetting the Motive#Demonetization Drama is just a PR exerciseJust a means through which ProFeku Media can¸æçì†º"";""RudrChotaliya"""
"5625;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""Drraviphysio"""
"5626;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""prajakt990"""
"5627;""#R3 widows are still in #Rudali mode Why @Swamy39 Sir#DeMonetization"";""vikingthakkar"""
"5628;""RT @_MiteshPatel: Youre forgetting the Motive#Demonetization Drama is just a PR exerciseJust a means through which ProFeku Media can¸æçì†º"";""navikaarao"""
"5629;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""BomIndus"""
"5630;""@Manesha76 then afzal guru hang himself bcz of #Demonetization"";""prakashSriv"""
"5631;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""PrathiDey"""
"5632;""#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@iKabirBedi"";""AmiKanu"""
"5633;""#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@bachikarkaria"";""AmiKanu"""
"5634;""RT @TheDarjChron: Mainstream media suffers from Tyranny of Distance so we r reporting what people in #NorthEast think of #Demonetization¸æçì†º"";""Umesh_Sharma05"""
"5635;""RT @SatyendarJain: Daily wage earner are the first sufferer of #demonetization Others will feel the consequences of economic slowdown shor¸æçì†º"";""BaislaVivek"""
"5636;""RT @SatyendarJain: People who are supporting #demonetization will definitely wake up when lay off will start because of economic slowdow¸æçì†º"";""BaislaVivek"""
"5637;""RT @ShirishKunder: Minor inconvenience for major convenience of Vijay Mallya and friends #demonetization https:tco4RMD7Fpfaw"";""Richasharma0971"""
"5638;""#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@kiranshaw"";""AmiKanu"""
"5639;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""19_vikash"""
"5640;""RT @_MiteshPatel: Youre forgetting the Motive#Demonetization Drama is just a PR exerciseJust a means through which ProFeku Media can¸æçì†º"";""Chinmay_Sav"""
"5641;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""SanjayVMor"""
"5642;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""ModiJaisil"""
"5643;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""BajajHansal"""
"5644;""RT @ianuragthakur: Long winding lines will continue to decreaseGOI hs taken numerous steps to ease #demonetization issues: https:tcosb¸æçì†º"";""KapilGurjarBJP"""
"5645;""RT @tweepul: Even if youre 100% white money &amp"";""ajitjagtap"""
"5646;""RT @tjain2016: @narendramodi <ed><U00A0><U00BD><ed><U00B9><U008F> Im with you #Demonetization was a good decision against Corruption but why it was not planned and execut¸æçì†º"";""ramsa_b29"""
"5647;""RT @_MiteshPatel: Do we have any reports on how much #BlackMoney is recovered by this #demonetizationOr is it just PR drama https:tc¸æçì†º"";""BaavaChitra"""
"5648;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""18Kruti"""
"5649;""RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and OperÖ"";""centreofleft"""
"5650;""RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https:tcopYgK8Rmg7r"";""sshail5455"""
"5651;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""manjujadhav_"""
"5652;""RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the peoples support on #DeMonetization It should be abov¸æçì†º"";""Yogi210875"""
"5653;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""10_rekha"""
"5654;""RT @DrKumarVishwas: And the Oscar goes to Mr<U092D><U093E><U0935><U0941><U0915> <ed><U00A0><U00BD><ed><U00B8><U00A9><ed><U00A0><U00BD><ed><U00B8><U00A5><ed><U00A0><U00BD><ed><U00B8><U00A2><ed><U00A0><U00BD><ed><U00B8><U00AD>#demonetization https:tcoObQrhl"";""ayushnigamsworl"""
"5655;""RT @_MiteshPatel: Youre forgetting the Motive#Demonetization Drama is just a PR exerciseJust a means through which ProFeku Media can¸æçì†º"";""CA_Sahay"""
"5656;""RT @_MiteshPatel: Do we have any reports on how much #BlackMoney is recovered by this #demonetizationOr is it just PR drama https:tc¸æçì†º"";""19_vikash"""
"5657;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""RudrChotaliya"""
"5658;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""SonamIsHere"""
"5659;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""Calvin30125"""
"5660;""@jayantsinha amazing video to encourage &amp"";""haria1979"""
"5661;""Now one who complaints standing in ATM and Bank lines are termed as AntiNationals #PakBorderBrutality #demonetization #<U0939><U092E>_<U091A><U093E><U0939><U0924><U0947>_<U0939><U0948><U0902>"";""nvigneshshetty"""
"5662;""RT @gops333: Experts believe the #Demonetization will impact negative on Indias #GDP Unplanned misadventure will cost the #Economy for a¸æçì†º"";""PoonamB40929685"""
"5663;""RT @DrKumarVishwas: And the Oscar goes to Mr<U092D><U093E><U0935><U0941><U0915> <ed><U00A0><U00BD><ed><U00B8><U00A9><ed><U00A0><U00BD><ed><U00B8><U00A5><ed><U00A0><U00BD><ed><U00B8><U00A2><ed><U00A0><U00BD><ed><U00B8><U00AD>#demonetization https:tcoObQrhl"";""ak134008"""
"5664;""RT @tjain2016: @narendramodi <ed><U00A0><U00BD><ed><U00B9><U008F> Im with you #Demonetization was a good decision against Corruption but why it was not planned and execut¸æçì†º"";""AnjuNagarajan"""
"5665;""@darokr1 @SREEHARI2001 u really think this Country needs a govt of scams Probably u also lst a lot of black money in dis #demonetization"";""mayank245"""
"5666;""RT @rajeev_mp: Today again #demonetization debate in Parlmnt stalled due to disruption ! <ed><U00A0><U00BD><ed><U00B9><U0084> i dont undrstnd why oppstn wants to stall its ow¸æçì†º"";""iamnowhere2016"""
"5667;""RT @_MiteshPatel: #Demonetization is NOT blunderIts deliberate drama being done for PR propagandaDont down play this https:tcog¸æçì†º"";""LabdhiBadger"""
"5668;""RT @_MiteshPatel: Do we have any reports on how much #BlackMoney is recovered by this #demonetizationOr is it just PR drama https:tc¸æçì†º"";""87_bansari"""
"5669;""RT @DipendraDipzo: #Demonetization effect Here comes another batch of MaoistsKeep on watching More to come#NoMoneyYaar https:tco¸æçì†º"";""bhavnapb"""
"5670;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""naishadhvyas"""
"5671;""Great video to support Hon¸æå£§ºble PM Sh @narendramodi jis steps against black money and corruption https:tco5XCDWAnJnx #demonetization"";""kuldipgayan"""
"5672;""RT @RealHistoryPic: Cant say anything about Productivity but Creativity has increased after #Demonetization2016 https:tco0fMh3UMbVq"";""Congressevartha"""
"5673;""RT @DrKumarVishwas: And the Oscar goes to Mr<U092D><U093E><U0935><U0941><U0915> <ed><U00A0><U00BD><ed><U00B8><U00A9><ed><U00A0><U00BD><ed><U00B8><U00A5><ed><U00A0><U00BD><ed><U00B8><U00A2><ed><U00A0><U00BD><ed><U00B8><U00AD>#demonetization https:tcoObQrhl"";""spbsm"""
"5674;""RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the peoples support on #DeMonetization It should be abov¸æçì†º"";""PramodTater"""
"5675;""#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@ShashiTharoor"";""AmiKanu"""
"5676;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""Mohammedwasima3"""
"5677;""RT @tjain2016: @narendramodi <ed><U00A0><U00BD><ed><U00B9><U008F> Im with you #Demonetization was a good decision against Corruption but why it was not planned and execut¸æçì†º"";""Mir_Bugti3"""
"5678;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""amar129438"""
"5679;""#demonetization and IT raid drama! #CurrencyCrisis https:tcof6sAgo6lP0"";""mrtkachokra"""
"5680;""#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@ShekharGupta"";""AmiKanu"""
"5681;""RT @_MiteshPatel: Youre forgetting the Motive#Demonetization Drama is just a PR exerciseJust a means through which ProFeku Media can¸æçì†º"";""I_Am_AnasKhan"""
"5682;""RT @bhaiyyajispeaks: RT if you support #Demonetization and Favorite if you are against it!"";""GirishC1964"""
"5683;""RT @rajeev_mp: Today again #demonetization debate in Parlmnt stalled due to disruption ! <ed><U00A0><U00BD><ed><U00B9><U0084> i dont undrstnd why oppstn wants to stall its ow¸æçì†º"";""NationalistDoc"""
